Generation	Size	Frequency	Count
395.985474	9	0.000078	1
395.985474	10	0.000087	0
395.985474	39	0.000339	1
395.985474	62824	0.546296	1
395.985474	1437	0.012496	1
395.985474	6439	0.055991	1
395.985474	40553	0.352635	1
395.985474	499	0.004339	1
395.985474	1751	0.015226	1
395.985474	175	0.001522	1
395.985474	74	0.000643	1
395.985474	370	0.003217	1
395.985474	372	0.003235	1
395.985474	34	0.000296	1
395.985474	376	0.003270	1
395.985474	27	0.000235	1
398.992920	1	0.000008	0
398.992920	2	0.000017	1
398.992920	3	0.000025	0
398.992920	4	0.000033	1
398.992920	5	0.000042	0
398.992920	6	0.000050	1
398.992920	7	0.000058	1
398.992920	8	0.000067	0
398.992920	9	0.000075	1
398.992920	10	0.000083	0
398.992920	21	0.000175	1
398.992920	62716	0.522633	1
398.992920	1376	0.011467	1
398.992920	6714	0.055950	1
398.992920	44571	0.371425	1
398.992920	570	0.004750	1
398.992920	1942	0.016183	1
398.992920	308	0.002567	1
398.992920	87	0.000725	1
398.992920	474	0.003950	1
398.992920	557	0.004642	1
398.992920	34	0.000283	1
398.992920	486	0.004050	1
398.992920	36	0.000300	1
